,name,sex,age,region,membership,preferType,selectType,deliveryFeeWillingToPay,orderCycle,remainder,orderQuantity,date,quantity,deliveryType,deliveryFee,n=1,n=7,n=14,n=30,n=60,n=90,last_ordered_quantity,days_after_last_order,year,month,weeknumber,dateindex,buy,case
9492,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,33.0,2020,8,34,202008_34,0,396.0
9493,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,34.0,2020,8,35,202008_35,0,266.0
9494,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,35.0,2020,8,35,202008_35,0,280.0
9495,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,36.0,2020,8,35,202008_35,0,320.0
9496,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,37.0,2020,8,35,202008_35,0,441.0
9497,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,38.0,2020,8,35,202008_35,0,371.0
9498,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-08-29,100.0,0.0,2500.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,39.0,2020,8,35,202008_35,1,323.0
9499,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-08-30,0.0,0.0,0.0,100.0,100.0,100.0,100.0,300.0,300.0,100.0,1.0,2020,8,35,202008_35,0,299.0
9500,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-08-31,0.0,0.0,0.0,0.0,100.0,100.0,100.0,300.0,300.0,100.0,1.0,2020,8,36,202008_36,0,248.0
9501,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-01,0.0,0.0,0.0,0.0,100.0,100.0,100.0,300.0,300.0,100.0,2.0,2020,9,36,202009_36,0,235.0
9502,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-02,0.0,0.0,0.0,0.0,100.0,100.0,100.0,300.0,300.0,100.0,3.0,2020,9,36,202009_36,0,267.0
9503,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-03,0.0,0.0,0.0,0.0,100.0,100.0,100.0,300.0,300.0,100.0,4.0,2020,9,36,202009_36,0,195.0
9504,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-04,0.0,0.0,0.0,0.0,100.0,100.0,100.0,300.0,300.0,100.0,5.0,2020,9,36,202009_36,0,198.0
9505,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-05,0.0,0.0,0.0,0.0,100.0,100.0,100.0,300.0,300.0,100.0,6.0,2020,9,36,202009_36,0,168.0
9506,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-06,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,300.0,100.0,7.0,2020,9,36,202009_36,0,167.0
9507,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-07,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,300.0,100.0,8.0,2020,9,37,202009_37,0,119.0
9508,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-08,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,300.0,100.0,9.0,2020,9,37,202009_37,0,136.0
9509,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-09,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,300.0,100.0,10.0,2020,9,37,202009_37,0,156.0
9510,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-10,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,300.0,100.0,11.0,2020,9,37,202009_37,0,155.0
9511,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-11,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,300.0,100.0,12.0,2020,9,37,202009_37,0,176.0
9512,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-12,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,300.0,100.0,13.0,2020,9,37,202009_37,0,136.0
9513,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,300.0,100.0,14.0,2020,9,37,202009_37,0,121.0
9514,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,300.0,100.0,15.0,2020,9,38,202009_38,0,109.0
9515,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,300.0,100.0,16.0,2020,9,38,202009_38,0,106.0
9516,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,300.0,100.0,17.0,2020,9,38,202009_38,0,113.0
9517,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-17,30.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,300.0,100.0,18.0,2020,9,38,202009_38,1,153.0
9518,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-18,0.0,0.0,0.0,30.0,30.0,30.0,130.0,330.0,330.0,30.0,1.0,2020,9,38,202009_38,0,126.0
9519,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-19,0.0,0.0,0.0,0.0,30.0,30.0,130.0,130.0,330.0,30.0,1.0,2020,9,38,202009_38,0,110.0
9520,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-20,0.0,0.0,0.0,0.0,30.0,30.0,130.0,130.0,330.0,30.0,2.0,2020,9,38,202009_38,0,82.0
9521,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-21,0.0,0.0,0.0,0.0,30.0,30.0,130.0,130.0,330.0,30.0,3.0,2020,9,39,202009_39,0,70.0
9522,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-22,0.0,0.0,0.0,0.0,30.0,30.0,130.0,130.0,330.0,30.0,4.0,2020,9,39,202009_39,0,61.0
9523,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-23,0.0,0.0,0.0,0.0,30.0,30.0,130.0,130.0,330.0,30.0,5.0,2020,9,39,202009_39,0,110.0
9524,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-24,0.0,0.0,0.0,0.0,30.0,30.0,130.0,130.0,330.0,30.0,6.0,2020,9,39,202009_39,0,125.0
9525,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-25,0.0,0.0,0.0,0.0,0.0,30.0,130.0,130.0,330.0,30.0,7.0,2020,9,39,202009_39,0,114.0
9526,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-26,0.0,0.0,0.0,0.0,0.0,30.0,130.0,130.0,330.0,30.0,8.0,2020,9,39,202009_39,0,61.0
9527,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-27,0.0,0.0,0.0,0.0,0.0,30.0,130.0,130.0,330.0,30.0,9.0,2020,9,39,202009_39,0,95.0
9528,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-28,0.0,0.0,0.0,0.0,0.0,30.0,130.0,130.0,330.0,30.0,10.0,2020,9,40,202009_40,0,50.0
9529,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-29,0.0,0.0,0.0,0.0,0.0,30.0,30.0,130.0,330.0,30.0,11.0,2020,9,40,202009_40,0,38.0
9530,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-09-30,0.0,0.0,0.0,0.0,0.0,30.0,30.0,130.0,330.0,30.0,12.0,2020,9,40,202009_40,0,113.0
9531,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-01,0.0,0.0,0.0,0.0,0.0,30.0,30.0,130.0,330.0,30.0,13.0,2020,10,40,202010_40,0,77.0
9532,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,14.0,2020,10,40,202010_40,0,63.0
9533,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-03,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,15.0,2020,10,40,202010_40,0,75.0
9534,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-04,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,16.0,2020,10,40,202010_40,0,64.0
9535,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,17.0,2020,10,41,202010_41,0,73.0
9536,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,18.0,2020,10,41,202010_41,0,75.0
9537,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,19.0,2020,10,41,202010_41,0,114.0
9538,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,20.0,2020,10,41,202010_41,0,69.0
9539,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,21.0,2020,10,41,202010_41,0,54.0
9540,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,22.0,2020,10,41,202010_41,0,72.0
9541,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,23.0,2020,10,41,202010_41,0,58.0
9542,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,24.0,2020,10,42,202010_42,0,98.0
9543,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,25.0,2020,10,42,202010_42,0,91.0
9544,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,26.0,2020,10,42,202010_42,0,84.0
9545,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,27.0,2020,10,42,202010_42,0,110.0
9546,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,28.0,2020,10,42,202010_42,0,47.0
9547,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,330.0,30.0,29.0,2020,10,42,202010_42,0,73.0
9548,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,330.0,30.0,30.0,2020,10,42,202010_42,0,91.0
9549,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,31.0,2020,10,43,202010_43,0,76.0
9550,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,32.0,2020,10,43,202010_43,0,58.0
9551,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,33.0,2020,10,43,202010_43,0,89.0
9552,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,34.0,2020,10,43,202010_43,0,121.0
9553,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,35.0,2020,10,43,202010_43,0,155.0
9554,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,36.0,2020,10,43,202010_43,0,77.0
9555,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,37.0,2020,10,43,202010_43,0,61.0
9556,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,38.0,2020,10,44,202010_44,0,119.0
9557,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,39.0,2020,10,44,202010_44,0,88.0
9558,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,30.0,40.0,2020,10,44,202010_44,0,103.0
9559,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,41.0,2020,10,44,202010_44,0,125.0
9560,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,42.0,2020,10,44,202010_44,0,113.0
9561,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,43.0,2020,10,44,202010_44,0,127.0
9562,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,44.0,2020,11,44,202011_44,0,124.0
9563,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,45.0,2020,11,45,202011_45,0,97.0
9564,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,46.0,2020,11,45,202011_45,0,75.0
9565,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,47.0,2020,11,45,202011_45,0,117.0
9566,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,48.0,2020,11,45,202011_45,0,125.0
9567,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,49.0,2020,11,45,202011_45,0,145.0
9568,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,50.0,2020,11,45,202011_45,0,89.0
9569,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,51.0,2020,11,45,202011_45,0,143.0
9570,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,52.0,2020,11,46,202011_46,0,126.0
9571,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,53.0,2020,11,46,202011_46,0,100.0
9572,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,54.0,2020,11,46,202011_46,0,145.0
9573,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,55.0,2020,11,46,202011_46,0,143.0
9574,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,56.0,2020,11,46,202011_46,0,191.0
9575,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,57.0,2020,11,46,202011_46,0,205.0
9576,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,58.0,2020,11,46,202011_46,0,208.0
9577,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,30.0,59.0,2020,11,47,202011_47,0,222.0
9578,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,60.0,2020,11,47,202011_47,0,230.0
9579,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,61.0,2020,11,47,202011_47,0,285.0
9580,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,62.0,2020,11,47,202011_47,0,325.0
9581,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,63.0,2020,11,47,202011_47,0,348.0
9582,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,64.0,2020,11,47,202011_47,0,386.0
9583,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,65.0,2020,11,47,202011_47,0,330.0
9584,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,66.0,2020,11,48,202011_48,0,271.0
9585,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,67.0,2020,11,48,202011_48,0,349.0
9586,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,68.0,2020,11,48,202011_48,0,382.0
9587,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,69.0,2020,11,48,202011_48,0,581.0
9588,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,70.0,2020,11,48,202011_48,0,555.0
9589,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,71.0,2020,11,48,202011_48,0,503.0
9590,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,72.0,2020,11,48,202011_48,0,450.0
9591,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,73.0,2020,11,49,202011_49,0,438.0
9592,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,74.0,2020,12,49,202012_49,0,451.0
9593,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,75.0,2020,12,49,202012_49,0,511.0
9594,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,76.0,2020,12,49,202012_49,0,540.0
9595,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,77.0,2020,12,49,202012_49,0,628.0
9596,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,78.0,2020,12,49,202012_49,0,577.0
9597,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,79.0,2020,12,49,202012_49,0,631.0
9598,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,80.0,2020,12,50,202012_50,0,615.0
9599,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,81.0,2020,12,50,202012_50,0,587.0
9600,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,82.0,2020,12,50,202012_50,0,670.0
9601,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,83.0,2020,12,50,202012_50,0,680.0
9602,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,84.0,2020,12,50,202012_50,0,689.0
9603,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,85.0,2020,12,50,202012_50,0,950.0
9604,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,86.0,2020,12,50,202012_50,0,1030.0
9605,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,87.0,2020,12,51,202012_51,0,718.0
9606,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,88.0,2020,12,51,202012_51,0,880.0
9607,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,89.0,2020,12,51,202012_51,0,1078.0
9608,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,2020,12,51,202012_51,0,1014.0
9609,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,91.0,2020,12,51,202012_51,0,1064.0
9610,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,92.0,2020,12,51,202012_51,0,1045.0
9611,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,93.0,2020,12,51,202012_51,0,1096.0
9612,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,94.0,2020,12,52,202012_52,0,924.0
9613,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,95.0,2020,12,52,202012_52,0,866.0
9614,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,96.0,2020,12,52,202012_52,0,1090.0
9615,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,97.0,2020,12,52,202012_52,0,985.0
9616,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,98.0,2020,12,52,202012_52,0,1240.0
9617,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,99.0,2020,12,52,202012_52,0,1131.0
9618,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,2020,12,52,202012_52,0,970.0
9619,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,101.0,2020,12,53,202012_53,0,806.0
9620,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,102.0,2020,12,53,202012_53,0,1044.0
9621,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,103.0,2020,12,53,202012_53,0,1050.0
9622,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,104.0,2020,12,53,202012_53,0,967.0
9623,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,105.0,2021,1,53,202101_53,0,1027.0
9624,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,106.0,2021,1,53,202101_53,0,820.0
9625,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,107.0,2021,1,53,202101_53,0,657.0
9626,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,108.0,2021,1,1,202101_01,0,1020.0
9627,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,109.0,2021,1,1,202101_01,0,714.0
9628,오경진,1,38,수도권,0,0,0,4000.0,24,10,100,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,110.0,2021,1,1,202101_01,0,838.0
